Weather;Description;Temperature;Feels_Like;Temp_Min;Temp_Max;Pressure;Humidity;Visibility;Wind_Speed;Wind_Gust;Wind_Deg;Clouds_Level;Datetime;Sunrise;Sunset
 Clouds; broken clouds; 298.07; 298.18; 295.15; 299.18;1014;60;10000; 3.09;0;0;75;1685542201;1685504074;1685557622
 Clouds; broken clouds; 298.07; 298.18; 295.15; 299.18;1014;60;10000; 3.09;0;0;75;1685542201;1685504074;1685557622
 Clouds; broken clouds; 298.07; 298.18; 295.15; 299.18;1014;60;10000; 3.09;0;0;75;1685542201;1685504074;1685557622
 Clouds; broken clouds; 298.07; 298.18; 295.15; 299.18;1014;60;10000; 3.09;0;0;75;1685542201;1685504074;1685557622
 Clouds; broken clouds; 298.07; 298.18; 295.15; 299.18;1014;60;10000; 3.09;0;0;75;1685542201;1685504074;1685557622
 Clouds; broken clouds; 298.07; 298.18; 295.15; 299.18;1014;60;10000; 3.09;0;0;75;1685542201;1685504074;1685557622
 Clouds; broken clouds; 298.07; 298.18; 295.15; 299.18;1014;60;10000; 3.09;0;0;75;1685542201;1685504074;1685557622
 Clouds; broken clouds; 298.07; 298.18; 295.15; 299.18;1014;60;10000; 3.09;0;0;75;1685542201;1685504074;1685557622
 Clouds; broken clouds; 297.7; 297.78; 295.15; 298.49;1014;60;10000; 3.09;0;0;75;1685542889;1685504074;1685557622
 Clouds; broken clouds; 297.7; 297.78; 295.15; 298.49;1014;60;10000; 3.09;0;0;75;1685542889;1685504074;1685557622
 Clouds; broken clouds; 297.7; 297.78; 295.15; 298.49;1014;60;10000; 3.09;0;0;75;1685542776;1685504074;1685557622
 Clouds; broken clouds; 297.7; 297.78; 295.15; 298.49;1014;60;10000; 3.09;0;0;75;1685542776;1685504074;1685557622
 Clouds; broken clouds; 297.7; 297.78; 295.15; 298.49;1014;60;10000; 3.09;0;0;75;1685542776;1685504074;1685557622
 Clouds; broken clouds; 297.7; 297.78; 295.15; 298.49;1014;60;10000; 3.09;0;0;75;1685542776;1685504074;1685557622
 Clouds; broken clouds; 297.7; 297.78; 295.15; 298.49;1014;60;10000; 3.09;0;0;75;1685542776;1685504074;1685557622
 Clouds; broken clouds; 297.86; 297.95; 296.18; 298.49;1014;60;10000; 3.09;0;0;75;1685543472;1685504074;1685557622
 Clouds; broken clouds; 297.86; 297.95; 296.18; 298.49;1014;60;10000; 3.09;0;0;75;1685543472;1685504074;1685557622
 Clouds; broken clouds; 297.86; 297.95; 296.18; 298.49;1014;60;10000; 3.09;0;0;75;1685543472;1685504074;1685557622
 Clouds; broken clouds; 297.86; 297.95; 296.18; 298.49;1014;60;10000; 3.09;0;0;75;1685543472;1685504074;1685557622
 Clouds; broken clouds; 297.86; 297.95; 296.18; 298.49;1014;60;10000; 3.09;0;0;75;1685543472;1685504074;1685557622
 Clouds; broken clouds; 297.86; 297.95; 296.18; 298.49;1014;60;10000; 3.09;0;0;75;1685543472;1685504074;1685557622
 Clouds; broken clouds; 297.86; 297.95; 296.18; 298.49;1014;60;10000; 3.09;0;0;75;1685543472;1685504074;1685557622
 Clouds; broken clouds; 297.86; 297.95; 296.18; 298.49;1014;60;10000; 3.09;0;0;75;1685543472;1685504074;1685557622
 Clouds; broken clouds; 297.86; 297.95; 296.18; 298.49;1014;60;10000; 3.09;0;0;75;1685543472;1685504074;1685557622
 Clouds; broken clouds; 297.86; 297.95; 296.18; 298.49;1014;60;10000; 3.09;0;0;75;1685543472;1685504074;1685557622
 Clouds; broken clouds; 297.57; 297.5; 296.82; 297.73;1014;55;10000; 5.14;0;30;75;1685544112;1685504074;1685557622
 Clouds; broken clouds; 297.57; 297.5; 296.82; 297.73;1014;55;10000; 5.14;0;30;75;1685544112;1685504074;1685557622
 Clouds; broken clouds; 297.57; 297.5; 296.82; 297.73;1014;55;10000; 5.14;0;30;75;1685544112;1685504074;1685557622
 Clouds; broken clouds; 297.57; 297.5; 296.82; 297.73;1014;55;10000; 5.14;0;30;75;1685544112;1685504074;1685557622
 Clouds; broken clouds; 297.57; 297.5; 296.82; 297.73;1014;55;10000; 5.14;0;30;75;1685544112;1685504074;1685557622
 Clouds; broken clouds; 297.57; 297.5; 296.82; 297.73;1014;55;10000; 5.14;0;30;75;1685544112;1685504074;1685557622
 Clouds; broken clouds; 297.57; 297.5; 296.82; 297.73;1014;55;10000; 5.14;0;30;75;1685544112;1685504074;1685557622
 Clouds; broken clouds; 297.57; 297.5; 296.82; 297.73;1014;55;10000; 5.14;0;30;75;1685544112;1685504074;1685557622
 Clouds; broken clouds; 297.57; 297.5; 296.82; 297.73;1014;55;10000; 5.14;0;30;75;1685544112;1685504074;1685557622
 Clouds; broken clouds; 297.57; 297.5; 296.82; 297.73;1014;55;10000; 5.14;0;30;75;1685544112;1685504074;1685557622
 Clouds; broken clouds; 297.51; 297.46; 296.18; 298.21;1014;56;10000; 5.14;0;30;75;1685544818;1685504074;1685557622
 Clouds; broken clouds; 297.51; 297.46; 296.18; 298.21;1014;56;10000; 5.14;0;30;75;1685544818;1685504074;1685557622
 Clouds; broken clouds; 297.51; 297.46; 296.18; 298.21;1014;56;10000; 5.14;0;30;75;1685544818;1685504074;1685557622
 Clouds; broken clouds; 297.51; 297.46; 296.18; 298.21;1014;56;10000; 5.14;0;30;75;1685544818;1685504074;1685557622
 Clouds; broken clouds; 297.51; 297.46; 296.18; 298.21;1014;56;10000; 5.14;0;30;75;1685544818;1685504074;1685557622
 Clouds; broken clouds; 297.51; 297.46; 296.18; 298.21;1014;56;10000; 5.14;0;30;75;1685544818;1685504074;1685557622
 Clouds; broken clouds; 297.51; 297.46; 296.18; 298.21;1014;56;10000; 5.14;0;30;75;1685544818;1685504074;1685557622
 Clouds; broken clouds; 297.51; 297.46; 296.18; 298.21;1014;56;10000; 5.14;0;30;75;1685544818;1685504074;1685557622
 Clouds; broken clouds; 297.51; 297.46; 296.18; 298.21;1014;56;10000; 5.14;0;30;75;1685544818;1685504074;1685557622
 Clouds; broken clouds; 297.21; 297.21; 295.49; 298.21;1014;59;10000; 4.12;0;50;75;1685545434;1685504074;1685557622
 Clouds; broken clouds; 297.21; 297.21; 295.49; 298.21;1014;59;10000; 4.12;0;50;75;1685545434;1685504074;1685557622
 Clouds; broken clouds; 297.21; 297.21; 295.49; 298.21;1014;59;10000; 4.12;0;50;75;1685545434;1685504074;1685557622
 Clouds; broken clouds; 297.21; 297.21; 295.49; 298.21;1014;59;10000; 4.12;0;50;75;1685545434;1685504074;1685557622
 Clouds; broken clouds; 297.21; 297.21; 295.49; 298.21;1014;59;10000; 4.12;0;50;75;1685545434;1685504074;1685557622
 Clouds; broken clouds; 297.21; 297.21; 295.49; 298.21;1014;59;10000; 4.12;0;50;75;1685545434;1685504074;1685557622
 Clouds; broken clouds; 297.21; 297.21; 295.49; 298.21;1014;59;10000; 4.12;0;50;75;1685545434;1685504074;1685557622
 Clouds; broken clouds; 297.21; 297.21; 295.49; 298.21;1014;59;10000; 4.12;0;50;75;1685545434;1685504074;1685557622
 Clouds; broken clouds; 297.21; 297.21; 295.49; 298.21;1014;59;10000; 4.12;0;50;75;1685545434;1685504074;1685557622
 Clouds; broken clouds; 297.21; 297.21; 295.49; 298.21;1014;59;10000; 4.12;0;50;75;1685545434;1685504074;1685557622
 Clouds; broken clouds; 297.12; 297.09; 295.05; 298.21;1014;58;10000; 4.12;0;50;75;1685546062;1685504074;1685557622
 Clouds; broken clouds; 297.12; 297.09; 295.05; 298.21;1014;58;10000; 4.12;0;50;75;1685546062;1685504074;1685557622
 Clouds; broken clouds; 297.12; 297.09; 295.05; 298.21;1014;58;10000; 4.12;0;50;75;1685546062;1685504074;1685557622
 Clouds; broken clouds; 297.12; 297.09; 295.05; 298.21;1014;58;10000; 4.12;0;50;75;1685546062;1685504074;1685557622
 Clouds; broken clouds; 297.12; 297.09; 295.05; 298.21;1014;58;10000; 4.12;0;50;75;1685546062;1685504074;1685557622
 Clouds; broken clouds; 297.12; 297.09; 295.05; 298.21;1014;58;10000; 4.12;0;50;75;1685546062;1685504074;1685557622
 Clouds; broken clouds; 297.12; 297.09; 295.05; 298.21;1014;58;10000; 4.12;0;50;75;1685546062;1685504074;1685557622
 Clouds; broken clouds; 297.12; 297.09; 295.05; 298.21;1014;58;10000; 4.12;0;50;75;1685546062;1685504074;1685557622
 Clouds; broken clouds; 297.12; 297.09; 295.05; 298.21;1014;58;10000; 4.12;0;50;75;1685546062;1685504074;1685557622
 Clouds; broken clouds; 297.12; 297.09; 295.05; 298.21;1014;58;10000; 4.12;0;50;75;1685546062;1685504074;1685557622
 Clouds; broken clouds; 296.94; 296.89; 294.59; 298.21;1014;58;10000; 4.12;0;50;75;1685546731;1685504074;1685557622
 Clouds; broken clouds; 296.94; 296.89; 294.59; 298.21;1014;58;10000; 4.12;0;50;75;1685546731;1685504074;1685557622
 Clouds; broken clouds; 296.94; 296.89; 294.59; 298.21;1014;58;10000; 4.12;0;50;75;1685546829;1685504074;1685557622
 Clouds; broken clouds; 296.94; 296.89; 294.59; 298.21;1014;58;10000; 4.12;0;50;75;1685546829;1685504074;1685557622
 Clouds; broken clouds; 296.94; 296.89; 294.59; 298.21;1014;58;10000; 4.12;0;50;75;1685546829;1685504074;1685557622
 Clouds; broken clouds; 296.94; 296.89; 294.59; 298.21;1014;58;10000; 4.12;0;50;75;1685546829;1685504074;1685557622
 Clouds; broken clouds; 296.94; 296.89; 294.59; 298.21;1014;58;10000; 4.12;0;50;75;1685546829;1685504074;1685557622
 Clouds; broken clouds; 296.94; 296.89; 294.59; 298.21;1014;58;10000; 4.12;0;50;75;1685546829;1685504074;1685557622
 Clouds; broken clouds; 296.94; 296.89; 294.59; 298.21;1014;58;10000; 4.12;0;50;75;1685546829;1685504074;1685557622
 Clouds; broken clouds; 296.94; 296.89; 294.59; 298.21;1014;58;10000; 4.12;0;50;75;1685546829;1685504074;1685557622
 Clouds; broken clouds; 296.94; 296.89; 294.59; 298.21;1014;58;10000; 4.12;0;50;75;1685546829;1685504074;1685557622
 Clouds; broken clouds; 296.94; 296.89; 294.59; 298.21;1014;58;10000; 4.12;0;50;75;1685546829;1685504074;1685557622
 Clouds; broken clouds; 297.11; 296.97; 294.59; 298.21;1014;54;10000; 4.63;0;90;75;1685547367;1685504074;1685557622
 Clouds; broken clouds; 297.11; 296.97; 294.59; 298.21;1014;54;10000; 4.63;0;90;75;1685547367;1685504074;1685557622
 Clouds; broken clouds; 297.11; 296.97; 294.59; 298.21;1014;54;10000; 4.63;0;90;75;1685547367;1685504074;1685557622
 Clouds; broken clouds; 297.11; 296.97; 294.59; 298.21;1014;54;10000; 4.63;0;90;75;1685547367;1685504074;1685557622
 Clouds; broken clouds; 297.11; 296.97; 294.59; 298.21;1014;54;10000; 4.63;0;90;75;1685547367;1685504074;1685557622
 Clouds; broken clouds; 297.11; 296.97; 294.59; 298.21;1014;54;10000; 4.63;0;90;75;1685547367;1685504074;1685557622
 Clouds; broken clouds; 297.11; 296.97; 294.59; 298.21;1014;54;10000; 4.63;0;90;75;1685547367;1685504074;1685557622
 Clouds; broken clouds; 297.11; 296.97; 294.59; 298.21;1014;54;10000; 4.63;0;90;75;1685547367;1685504074;1685557622
 Clouds; broken clouds; 297.11; 296.97; 294.59; 298.21;1014;54;10000; 4.63;0;90;75;1685547367;1685504074;1685557622
 Clouds; broken clouds; 297.11; 296.97; 294.59; 298.21;1014;54;10000; 4.63;0;90;75;1685547367;1685504074;1685557622
 Clouds; broken clouds; 297.13; 297.05; 295.05; 298.21;1014;56;10000; 4.63;0;90;75;1685547985;1685504074;1685557622
 Clouds; broken clouds; 297.13; 297.05; 295.05; 298.21;1014;56;10000; 4.63;0;90;75;1685547985;1685504074;1685557622
 Clouds; broken clouds; 297.13; 297.05; 295.05; 298.21;1014;56;10000; 4.63;0;90;75;1685547985;1685504074;1685557622
 Clouds; broken clouds; 297.13; 297.05; 295.05; 298.21;1014;56;10000; 4.63;0;90;75;1685547985;1685504074;1685557622
 Clouds; broken clouds; 297.13; 297.05; 295.05; 298.21;1014;56;10000; 4.63;0;90;75;1685547985;1685504074;1685557622
 Clouds; broken clouds; 297.13; 297.05; 295.05; 298.21;1014;56;10000; 4.63;0;90;75;1685547985;1685504074;1685557622
 Clouds; broken clouds; 297.13; 297.05; 295.05; 298.21;1014;56;10000; 4.63;0;90;75;1685547985;1685504074;1685557622
 Clouds; broken clouds; 297.13; 297.05; 295.05; 298.21;1014;56;10000; 4.63;0;90;75;1685547985;1685504074;1685557622
 Clouds; broken clouds; 297.13; 297.05; 295.05; 298.21;1014;56;10000; 4.63;0;90;75;1685547985;1685504074;1685557622
 Clouds; broken clouds; 297.13; 297.05; 295.05; 298.21;1014;56;10000; 4.63;0;90;75;1685547985;1685504074;1685557622
 Clouds; broken clouds; 296.95; 296.93; 294.04; 298.21;1014;59;10000; 4.63;0;90;75;1685548543;1685504074;1685557622
 Clouds; broken clouds; 296.95; 296.93; 294.04; 298.21;1014;59;10000; 4.63;0;90;75;1685548543;1685504074;1685557622
 Clouds; broken clouds; 296.95; 296.93; 294.04; 298.21;1014;59;10000; 4.63;0;90;75;1685548543;1685504074;1685557622
 Clouds; broken clouds; 296.95; 296.93; 294.04; 298.21;1014;59;10000; 4.63;0;90;75;1685548543;1685504074;1685557622
 Clouds; broken clouds; 296.95; 296.93; 294.04; 298.21;1014;59;10000; 4.63;0;90;75;1685548543;1685504074;1685557622
 Clouds; broken clouds; 296.95; 296.93; 294.04; 298.21;1014;59;10000; 4.63;0;90;75;1685548543;1685504074;1685557622
 Clouds; broken clouds; 296.95; 296.93; 294.04; 298.21;1014;59;10000; 4.63;0;90;75;1685548543;1685504074;1685557622
 Clouds; broken clouds; 296.95; 296.93; 294.04; 298.21;1014;59;10000; 4.63;0;90;75;1685548543;1685504074;1685557622
 Clouds; broken clouds; 296.95; 296.93; 294.04; 298.21;1014;59;10000; 4.63;0;90;75;1685548543;1685504074;1685557622
 Clouds; broken clouds; 296.95; 296.93; 294.04; 298.21;1014;59;10000; 4.63;0;90;75;1685548543;1685504074;1685557622
 Clouds; broken clouds; 296.69; 296.72; 295.23; 298.21;1014;62;10000; 3.09;0;90;75;1685549139;1685504074;1685557622
 Clouds; broken clouds; 296.69; 296.72; 295.23; 298.21;1014;62;10000; 3.09;0;90;75;1685549139;1685504074;1685557622
 Clouds; broken clouds; 296.69; 296.72; 295.23; 298.21;1014;62;10000; 3.09;0;90;75;1685549139;1685504074;1685557622
 Clouds; broken clouds; 296.69; 296.72; 295.23; 298.21;1014;62;10000; 3.09;0;90;75;1685549139;1685504074;1685557622
 Clouds; broken clouds; 296.69; 296.72; 295.23; 298.21;1014;62;10000; 3.09;0;90;75;1685549139;1685504074;1685557622
 Clouds; broken clouds; 296.69; 296.72; 295.23; 298.21;1014;62;10000; 3.09;0;90;75;1685549139;1685504074;1685557622
 Clouds; broken clouds; 296.69; 296.72; 295.23; 298.21;1014;62;10000; 3.09;0;90;75;1685549139;1685504074;1685557622
 Clouds; broken clouds; 296.69; 296.72; 295.23; 298.21;1014;62;10000; 3.09;0;90;75;1685549139;1685504074;1685557622
 Clouds; broken clouds; 296.69; 296.72; 295.23; 298.21;1014;62;10000; 3.09;0;90;75;1685549139;1685504074;1685557622
 Clouds; broken clouds; 296.69; 296.72; 295.23; 298.21;1014;62;10000; 3.09;0;90;75;1685549139;1685504074;1685557622
 Clouds; broken clouds; 296.7; 296.68; 295.23; 297.66;1014;60;10000; 3.09;0;90;75;1685549899;1685504074;1685557622
 Clouds; broken clouds; 296.7; 296.68; 295.23; 297.66;1014;60;10000; 3.09;0;90;75;1685549899;1685504074;1685557622
 Clouds; broken clouds; 296.7; 296.68; 295.23; 297.66;1014;60;10000; 3.09;0;90;75;1685549899;1685504074;1685557622
 Clouds; broken clouds; 296.7; 296.68; 295.23; 297.66;1014;60;10000; 3.09;0;90;75;1685549899;1685504074;1685557622
 Clouds; broken clouds; 296.7; 296.68; 295.23; 297.66;1014;60;10000; 3.09;0;90;75;1685549899;1685504074;1685557622
 Clouds; broken clouds; 296.7; 296.68; 295.23; 297.66;1014;60;10000; 3.09;0;90;75;1685549899;1685504074;1685557622
 Clouds; broken clouds; 296.86; 296.85; 295.18; 297.66;1014;60;10000; 3.09;0;90;75;1685550331;1685504074;1685557622
 Clouds; broken clouds; 296.7; 296.68; 295.23; 297.66;1014;60;10000; 3.09;0;90;75;1685549899;1685504074;1685557622
 Clouds; broken clouds; 296.7; 296.68; 295.23; 297.66;1014;60;10000; 3.09;0;90;75;1685549899;1685504074;1685557622
 Clouds; broken clouds; 296.7; 296.68; 295.23; 297.66;1014;60;10000; 3.09;0;90;75;1685549899;1685504074;1685557622
 Clouds; broken clouds; 296.86; 296.85; 295.18; 297.66;1014;60;10000; 3.09;0;90;75;1685550631;1685504074;1685557622
 Clouds; broken clouds; 296.86; 296.85; 295.18; 297.66;1014;60;10000; 3.09;0;90;75;1685550631;1685504074;1685557622
 Clouds; broken clouds; 296.86; 296.85; 295.18; 297.66;1014;60;10000; 3.09;0;90;75;1685550631;1685504074;1685557622
 Clouds; broken clouds; 296.86; 296.85; 295.18; 297.66;1014;60;10000; 3.09;0;90;75;1685550631;1685504074;1685557622
 Clouds; broken clouds; 296.86; 296.85; 295.18; 297.66;1014;60;10000; 3.09;0;90;75;1685550631;1685504074;1685557622
 Clouds; broken clouds; 296.86; 296.85; 295.18; 297.66;1014;60;10000; 3.09;0;90;75;1685550631;1685504074;1685557622
 Clouds; broken clouds; 296.86; 296.85; 295.18; 297.66;1014;60;10000; 3.09;0;90;75;1685550631;1685504074;1685557622
 Clouds; broken clouds; 296.86; 296.85; 295.18; 297.66;1014;60;10000; 3.09;0;90;75;1685550631;1685504074;1685557622
 Clouds; broken clouds; 296.86; 296.85; 295.18; 297.66;1014;60;10000; 3.09;0;90;75;1685550631;1685504074;1685557622
 Clouds; broken clouds; 296.86; 296.85; 295.18; 297.66;1014;60;10000; 3.09;0;90;75;1685550631;1685504074;1685557622
 Clouds; scattered clouds; 296.34; 296.18; 295.18; 296.56;1014;56;10000; 1.03;0;0;40;1685551287;1685504074;1685557622
 Clouds; scattered clouds; 296.34; 296.18; 295.18; 296.56;1014;56;10000; 1.03;0;0;40;1685551287;1685504074;1685557622
 Clouds; scattered clouds; 296.34; 296.18; 295.18; 296.56;1014;56;10000; 1.03;0;0;40;1685551287;1685504074;1685557622
 Clouds; scattered clouds; 296.34; 296.18; 295.18; 296.56;1014;56;10000; 1.03;0;0;40;1685551287;1685504074;1685557622
 Clouds; scattered clouds; 296.34; 296.18; 295.18; 296.56;1014;56;10000; 1.03;0;0;40;1685551287;1685504074;1685557622
 Clouds; scattered clouds; 296.34; 296.18; 295.18; 296.56;1014;56;10000; 1.03;0;0;40;1685551287;1685504074;1685557622
 Clouds; scattered clouds; 296.34; 296.18; 295.18; 296.56;1014;56;10000; 1.03;0;0;40;1685551287;1685504074;1685557622
 Clouds; scattered clouds; 296.34; 296.18; 295.18; 296.56;1014;56;10000; 1.03;0;0;40;1685551287;1685504074;1685557622
 Clouds; scattered clouds; 296.34; 296.18; 295.18; 296.56;1014;56;10000; 1.03;0;0;40;1685551287;1685504074;1685557622
 Clouds; scattered clouds; 296.34; 296.18; 295.18; 296.56;1014;56;10000; 1.03;0;0;40;1685551287;1685504074;1685557622
 Clouds; scattered clouds; 296.46; 296.31; 295.18; 297.67;1014;56;10000; 1.03;0;0;40;1685552010;1685504074;1685557622
 Clouds; scattered clouds; 296.46; 296.31; 295.18; 297.67;1014;56;10000; 1.03;0;0;40;1685552010;1685504074;1685557622
 Clouds; scattered clouds; 296.46; 296.31; 295.18; 297.67;1014;56;10000; 1.03;0;0;40;1685552010;1685504074;1685557622
 Clouds; scattered clouds; 296.46; 296.31; 295.18; 297.67;1014;56;10000; 1.03;0;0;40;1685552010;1685504074;1685557622
 Clouds; scattered clouds; 296.46; 296.31; 295.18; 297.67;1014;56;10000; 1.03;0;0;40;1685552010;1685504074;1685557622
 Clouds; scattered clouds; 296.46; 296.31; 295.18; 297.67;1014;56;10000; 1.03;0;0;40;1685552010;1685504074;1685557622
 Clouds; scattered clouds; 296.46; 296.31; 295.18; 297.67;1014;56;10000; 1.03;0;0;40;1685552010;1685504074;1685557622
 Clouds; scattered clouds; 296.46; 296.31; 295.18; 297.67;1014;56;10000; 1.03;0;0;40;1685552010;1685504074;1685557622
 Clouds; scattered clouds; 296.46; 296.31; 295.18; 297.67;1014;56;10000; 1.03;0;0;40;1685552010;1685504074;1685557622
 Clouds; scattered clouds; 296.46; 296.31; 295.18; 297.67;1014;56;10000; 1.03;0;0;40;1685552010;1685504074;1685557622
 Clouds; scattered clouds; 295.8; 295.9; 291.41; 297.67;1014;68;10000; 4.63;0;30;40;1685552585;1685504074;1685557622
 Clouds; scattered clouds; 295.8; 295.9; 291.41; 297.67;1014;68;10000; 4.63;0;30;40;1685552585;1685504074;1685557622
 Clear; clear sky; 295.83; 295.82; 292.05; 297.51;1015;64;10000; 2.06;0;50;0;1685602329;1685590446;1685644067
 Clear; clear sky; 295.83; 295.82; 292.05; 297.51;1015;64;10000; 2.06;0;50;0;1685602329;1685590446;1685644067
 Clear; clear sky; 295.83; 295.82; 292.05; 297.51;1015;64;10000; 2.06;0;50;0;1685602329;1685590446;1685644067
 Clear; clear sky; 295.83; 295.82; 292.05; 297.51;1015;64;10000; 2.06;0;50;0;1685602329;1685590446;1685644067
 Clear; clear sky; 295.83; 295.82; 292.05; 297.51;1015;64;10000; 2.06;0;50;0;1685602329;1685590446;1685644067
 Clear; clear sky; 295.89; 295.89; 294.18; 296.95;1015;64;10000; 2.06;0;50;0;1685602759;1685590446;1685644067
 Clear; clear sky; 295.89; 295.89; 294.18; 296.95;1015;64;10000; 2.06;0;50;0;1685602759;1685590446;1685644067
 Clear; clear sky; 295.89; 295.89; 294.18; 296.95;1015;64;10000; 2.06;0;50;0;1685602759;1685590446;1685644067
 Clear; clear sky; 295.89; 295.89; 294.18; 296.95;1015;64;10000; 2.06;0;50;0;1685602759;1685590446;1685644067
 Clear; clear sky; 295.89; 295.89; 294.18; 296.95;1015;64;10000; 2.06;0;50;0;1685602759;1685590446;1685644067
 Clear; clear sky; 295.89; 295.89; 294.18; 296.95;1015;64;10000; 2.06;0;50;0;1685602759;1685590446;1685644067
 Clear; clear sky; 295.89; 295.89; 294.18; 296.95;1015;64;10000; 2.06;0;50;0;1685602759;1685590446;1685644067
 Clear; clear sky; 295.89; 295.89; 294.18; 296.95;1015;64;10000; 2.06;0;50;0;1685602759;1685590446;1685644067
 Clear; clear sky; 295.89; 295.89; 294.18; 296.95;1015;64;10000; 2.06;0;50;0;1685602759;1685590446;1685644067
 Clear; clear sky; 295.89; 295.89; 294.18; 296.95;1015;64;10000; 2.06;0;50;0;1685602759;1685590446;1685644067
 Clear; clear sky; 296.23; 296.21; 294.05; 297.1;1015;62;10000; 1.03;0;0;0;1685603553;1685590446;1685644067
 Clear; clear sky; 296.23; 296.21; 294.05; 297.1;1015;62;10000; 1.03;0;0;0;1685603553;1685590446;1685644067
 Clear; clear sky; 296.23; 296.21; 294.05; 297.1;1015;62;10000; 1.03;0;0;0;1685603553;1685590446;1685644067
 Clear; clear sky; 296.23; 296.21; 294.05; 297.1;1015;62;10000; 1.03;0;0;0;1685603553;1685590446;1685644067
 Clear; clear sky; 296.23; 296.21; 294.05; 297.1;1015;62;10000; 1.03;0;0;0;1685603553;1685590446;1685644067
 Clear; clear sky; 296.23; 296.21; 294.05; 297.1;1015;62;10000; 1.03;0;0;0;1685603553;1685590446;1685644067
 Clear; clear sky; 296.23; 296.21; 294.05; 297.1;1015;62;10000; 1.03;0;0;0;1685603553;1685590446;1685644067
 Clear; clear sky; 296.23; 296.21; 294.05; 297.1;1015;62;10000; 1.03;0;0;0;1685603553;1685590446;1685644067
 Clear; clear sky; 296.23; 296.21; 294.05; 297.1;1015;62;10000; 1.03;0;0;0;1685603553;1685590446;1685644067
 Clear; clear sky; 296.23; 296.21; 294.05; 297.1;1015;62;10000; 1.03;0;0;0;1685603553;1685590446;1685644067
 Clear; clear sky; 296.45; 296.43; 294.05; 297.66;1015;61;10000; 1.03;0;0;0;1685604109;1685590446;1685644067
 Clear; clear sky; 296.45; 296.43; 294.05; 297.66;1015;61;10000; 1.03;0;0;0;1685604109;1685590446;1685644067
 Clear; clear sky; 296.45; 296.43; 294.05; 297.66;1015;61;10000; 1.03;0;0;0;1685604109;1685590446;1685644067
 Clear; clear sky; 296.45; 296.43; 294.05; 297.66;1015;61;10000; 1.03;0;0;0;1685604109;1685590446;1685644067
 Clear; clear sky; 296.45; 296.43; 294.05; 297.66;1015;61;10000; 1.03;0;0;0;1685604109;1685590446;1685644067
 Clear; clear sky; 296.45; 296.43; 294.05; 297.66;1015;61;10000; 1.03;0;0;0;1685604109;1685590446;1685644067
 Clear; clear sky; 296.45; 296.43; 294.05; 297.66;1015;61;10000; 1.03;0;0;0;1685604109;1685590446;1685644067
 Clear; clear sky; 296.45; 296.43; 294.05; 297.66;1015;61;10000; 1.03;0;0;0;1685604109;1685590446;1685644067
 Clear; clear sky; 296.45; 296.43; 294.05; 297.66;1015;61;10000; 1.03;0;0;0;1685604109;1685590446;1685644067
 Clear; clear sky; 296.45; 296.43; 294.05; 297.66;1015;61;10000; 1.03;0;0;0;1685604109;1685590446;1685644067
 Clear; clear sky; 297.17; 297.22; 294.05; 298.21;1015;61;10000; 1.03;0;0;0;1685604720;1685590446;1685644067
 Clear; clear sky; 297.17; 297.22; 294.05; 298.21;1015;61;10000; 1.03;0;0;0;1685604720;1685590446;1685644067
 Clear; clear sky; 297.17; 297.22; 294.05; 298.21;1015;61;10000; 1.03;0;0;0;1685604720;1685590446;1685644067
 Clear; clear sky; 297.17; 297.22; 294.05; 298.21;1015;61;10000; 1.03;0;0;0;1685604720;1685590446;1685644067
 Clear; clear sky; 297.17; 297.22; 294.05; 298.21;1015;61;10000; 1.03;0;0;0;1685604720;1685590446;1685644067
 Clear; clear sky; 297.17; 297.22; 294.05; 298.21;1015;61;10000; 1.03;0;0;0;1685604720;1685590446;1685644067
 Clear; clear sky; 297.17; 297.22; 294.05; 298.21;1015;61;10000; 1.03;0;0;0;1685604720;1685590446;1685644067
 Clear; clear sky; 297.17; 297.22; 294.05; 298.21;1015;61;10000; 1.03;0;0;0;1685604720;1685590446;1685644067
 Clear; clear sky; 297.17; 297.22; 294.05; 298.21;1015;61;10000; 1.03;0;0;0;1685604720;1685590446;1685644067
 Clear; clear sky; 297.17; 297.22; 294.05; 298.21;1015;61;10000; 1.03;0;0;0;1685604720;1685590446;1685644067
 Clear; clear sky; 297.01; 297.02; 294.05; 298.21;1015;60;10000; 1.03;0;0;0;1685605511;1685590446;1685644067
 Clear; clear sky; 297.01; 297.02; 294.05; 298.21;1015;60;10000; 1.03;0;0;0;1685605511;1685590446;1685644067
 Clear; clear sky; 297.01; 297.02; 294.05; 298.21;1015;60;10000; 1.03;0;0;0;1685605511;1685590446;1685644067
 Clear; clear sky; 297.01; 297.02; 294.05; 298.21;1015;60;10000; 1.03;0;0;0;1685605511;1685590446;1685644067
 Clear; clear sky; 297.01; 297.02; 294.05; 298.21;1015;60;10000; 1.03;0;0;0;1685605511;1685590446;1685644067
 Clear; clear sky; 297.01; 297.02; 294.05; 298.21;1015;60;10000; 1.03;0;0;0;1685605511;1685590446;1685644067
 Clear; clear sky; 297.01; 297.02; 294.05; 298.21;1015;60;10000; 1.03;0;0;0;1685605511;1685590446;1685644067
 Clear; clear sky; 297.01; 297.02; 294.05; 298.21;1015;60;10000; 1.03;0;0;0;1685605511;1685590446;1685644067
